pair_id,sentence,label,corruption_type,phenomenon,source
tone_0160,Ohun tó bá wu ọmọọ́ jẹ kì í run ọmọ nínú.,correct,none,tone,menyo20k
tone_0160,Ohun to ba wu ọmọọ jẹ ki i run ọmọ ninu.,incorrect,strip_all,tone,menyo20k
tone_0160,Ohun tò bá wu ọmọọ́ jẹ kì í run ọmọ nínú.,incorrect,single_flip,tone,menyo20k
tone_0160,Ohun tó bá wu ọmọọ́ jẹ kì í run ọmọ nínu.,incorrect,single_delete,tone,menyo20k
tone_0161,“Já ilé ẹ̀ kí ń bá ẹ kọ́ ọ”; ìtẹ́ èèkàn kan ní ń fúnni.,correct,none,tone,menyo20k
tone_0161,“Ja ile ẹ ki n ba ẹ kọ ọ”; itẹ eekan kan ni n funni.,incorrect,strip_all,tone,menyo20k
tone_0161,“Já ilé ẹ́ kí ń bá ẹ kọ́ ọ”; ìtẹ́ èèkàn kan ní ń fúnni.,incorrect,single_flip,tone,menyo20k
tone_0161,“Já ile ẹ̀ kí ń bá ẹ kọ́ ọ”; ìtẹ́ èèkàn kan ní ń fúnni.,incorrect,single_delete,tone,menyo20k
tone_0162,Ilé Ẹjọ́ Orílẹ̀-Èdè Rọ́ṣíà Máa Dá Ẹjọ́ Arákùnrin Moskalenko Lọ́sẹ̀ Tó Ń Bọ̀,correct,none,tone,menyo20k
tone_0162,Ile Ẹjọ Orilẹ-Ede Rọṣia Maa Da Ẹjọ Arakunrin Moskalenko Lọsẹ To N Bọ,incorrect,strip_all,tone,menyo20k
tone_0162,Ilé Ẹjọ́ Orìlẹ̀-Èdè Rọ́ṣíà Máa Dá Ẹjọ́ Arákùnrin Moskalenko Lọ́sẹ̀ Tó Ń Bọ̀,incorrect,single_flip,tone,menyo20k
tone_0162,Ilé Ẹjọ́ Orílẹ̀-Èdè Rọ́ṣià Máa Dá Ẹjọ́ Arákùnrin Moskalenko Lọ́sẹ̀ Tó Ń Bọ̀,incorrect,single_delete,tone,menyo20k
tone_0163,Àgbà tí kò mọ ìwọ̀n araa rẹ̀ lodò ń gbé lọ́.,correct,none,tone,menyo20k
tone_0163,Agba ti ko mọ iwọn araa rẹ lodo n gbe lọ.,incorrect,strip_all,tone,menyo20k
tone_0163,Àgbà tí kò mọ ìwọ̀n araa rẹ́ lodò ń gbé lọ́.,incorrect,single_flip,tone,menyo20k
tone_0163,Àgba tí kò mọ ìwọ̀n araa rẹ̀ lodò ń gbé lọ́.,incorrect,single_delete,tone,menyo20k
tone_0164,"Bí ẹnìkán bá fojú di Orò, Orò a gbé e.",correct,none,tone,menyo20k
tone_0164,"Bi ẹnikan ba foju di Oro, Oro a gbe e.",incorrect,strip_all,tone,menyo20k
tone_0164,"Bí ẹnìkán bà fojú di Orò, Orò a gbé e.",incorrect,single_flip,tone,menyo20k
tone_0164,"Bi ẹnìkán bá fojú di Orò, Orò a gbé e.",incorrect,single_delete,tone,menyo20k
tone_0165,Ẹni tí ń sáré kiri nínúu pápá ń wá ọ̀nà àti jìn sí kòtò.,correct,none,tone,menyo20k
tone_0165,Ẹni ti n sare kiri ninuu papa n wa ọna ati jin si koto.,incorrect,strip_all,tone,menyo20k
tone_0165,Ẹni tí ń sàré kiri nínúu pápá ń wá ọ̀nà àti jìn sí kòtò.,incorrect,single_flip,tone,menyo20k
tone_0165,Ẹni tí ń sáré kiri nínúu pápá ń wá ọ̀nà àti jin sí kòtò.,incorrect,single_delete,tone,menyo20k
tone_0166,"Ìjàkùmọ̀ kì í rin ọ̀sán, ẹni a bíire kì í rin òru.",correct,none,tone,menyo20k
tone_0166,"Ijakumọ ki i rin ọsan, ẹni a biire ki i rin oru.",incorrect,strip_all,tone,menyo20k
tone_0166,"Ìjàkùmọ̀ kì í rin ọ̀sán, ẹni a bíire kì ì rin òru.",incorrect,single_flip,tone,menyo20k
tone_0166,"Ìjàkùmọ̀ kì í rin ọ̀sán, ẹni a bíire ki í rin òru.",incorrect,single_delete,tone,menyo20k
tone_0167,Oníṣu ní ń mọ ibi iṣú gbé ta sí.,correct,none,tone,menyo20k
tone_0167,Oniṣu ni n mọ ibi iṣu gbe ta si.,incorrect,strip_all,tone,menyo20k
tone_0167,Oníṣu ní ń mọ ibi iṣú gbè ta sí.,incorrect,single_flip,tone,menyo20k
tone_0167,Oníṣu ní ń mọ ibi iṣú gbe ta sí.,incorrect,single_delete,tone,menyo20k
tone_0168,Erékùṣù yìí ló tóbi jù lórílẹ̀-èdè Philippines.,correct,none,tone,menyo20k
tone_0168,Erekuṣu yii lo tobi ju lorilẹ-ede Philippines.,incorrect,strip_all,tone,menyo20k
tone_0168,Erékùṣù yìí lò tóbi jù lórílẹ̀-èdè Philippines.,incorrect,single_flip,tone,menyo20k
tone_0168,Erékùṣù yìi ló tóbi jù lórílẹ̀-èdè Philippines.,incorrect,single_delete,tone,menyo20k
tone_0169,Ọjọ́ mẹ́ẹ̀dógún sí i! Ó ń ka wákàtí! ìsẹ́jú!,correct,none,tone,menyo20k
tone_0169,Ọjọ mẹẹdogun si i! O n ka wakati! isẹju!,incorrect,strip_all,tone,menyo20k
tone_0169,Ọjọ́ mẹ́ẹ̀dògún sí i! Ó ń ka wákàtí! ìsẹ́jú!,incorrect,single_flip,tone,menyo20k
tone_0169,Ọjọ́ mẹ́ẹ̀dógún sí i! Ó ń ka wákàti! ìsẹ́jú!,incorrect,single_delete,tone,menyo20k
tone_0170,Ẹni a kò fẹ́ nilée rẹ̀ ń jìnna lójú ẹni.,correct,none,tone,menyo20k
tone_0170,Ẹni a ko fẹ nilee rẹ n jinna loju ẹni.,incorrect,strip_all,tone,menyo20k
tone_0170,Ẹni a kò fẹ́ nilée rẹ̀ ń jínna lójú ẹni.,incorrect,single_flip,tone,menyo20k
tone_0170,Ẹni a kò fẹ́ nilée rẹ ń jìnna lójú ẹni.,incorrect,single_delete,tone,menyo20k
tone_0171,Ẹ jẹ́ ká dọ́gbọ́n pé àjàkalẹ̀ àrùn káríayé wà.,correct,none,tone,menyo20k
tone_0171,Ẹ jẹ ka dọgbọn pe ajakalẹ arun kariaye wa.,incorrect,strip_all,tone,menyo20k
tone_0171,Ẹ jẹ́ ká dọ́gbọ́n pè àjàkalẹ̀ àrùn káríayé wà.,incorrect,single_flip,tone,menyo20k
tone_0171,Ẹ jẹ́ ká dọ́gbọ́n pé àjakalẹ̀ àrùn káríayé wà.,incorrect,single_delete,tone,menyo20k
tone_0172,Àwòrán orílẹ̀-èdè yìí fi ìpín kòkòro apa sójà ara ní ilẹ̀ àgbáyé hàn.,correct,none,tone,menyo20k
tone_0172,Aworan orilẹ-ede yii fi ipin kokoro apa soja ara ni ilẹ agbaye han.,incorrect,strip_all,tone,menyo20k
tone_0172,Àwòrán orílẹ́-èdè yìí fi ìpín kòkòro apa sójà ara ní ilẹ̀ àgbáyé hàn.,incorrect,single_flip,tone,menyo20k
tone_0172,Àwòrán orílẹ̀-èdè yìí fi ìpín kòkòro apa sójà ara ní ilẹ̀ àgbáyé han.,incorrect,single_delete,tone,menyo20k
tone_0173,Ẹ̀tàn kì í ṣe ọgbọ́n.,correct,none,tone,menyo20k
tone_0173,Ẹtan ki i ṣe ọgbọn.,incorrect,strip_all,tone,menyo20k
tone_0173,Ẹ̀tàn kí í ṣe ọgbọ́n.,incorrect,single_flip,tone,menyo20k
tone_0173,Ẹ̀tàn kì i ṣe ọgbọ́n.,incorrect,single_delete,tone,menyo20k
tone_0174,"AG: Ó dáa, kìí ṣe Donald Trump nìkan.",correct,none,tone,menyo20k
tone_0174,"AG: O daa, kii ṣe Donald Trump nikan.",incorrect,strip_all,tone,menyo20k
tone_0174,"AG: Ó dáa, kíí ṣe Donald Trump nìkan.",incorrect,single_flip,tone,menyo20k
tone_0174,"AG: O dáa, kìí ṣe Donald Trump nìkan.",incorrect,single_delete,tone,menyo20k
tone_0175,"Lápapọ̀, màá sọ wí pé ó ti rí bẹ́ẹ̀.",correct,none,tone,menyo20k
tone_0175,"Lapapọ, maa sọ wi pe o ti ri bẹẹ.",incorrect,strip_all,tone,menyo20k
tone_0175,"Làpapọ̀, màá sọ wí pé ó ti rí bẹ́ẹ̀.",incorrect,single_flip,tone,menyo20k
tone_0175,"Lápapọ̀, màá sọ wí pé ó ti ri bẹ́ẹ̀.",incorrect,single_delete,tone,menyo20k
tone_0176,Ó dá mi lójú pe o kò mọ̀ mí,correct,none,tone,menyo20k
tone_0176,O da mi loju pe o ko mọ mi,incorrect,strip_all,tone,menyo20k
tone_0176,Ó dá mi lójú pe o kó mọ̀ mí,incorrect,single_flip,tone,menyo20k
tone_0176,Ó dá mi lójú pe o ko mọ̀ mí,incorrect,single_delete,tone,menyo20k
tone_0177,O ó ti máa lo 2FA nínú ìgbé ayéè rẹ.,correct,none,tone,menyo20k
tone_0177,O o ti maa lo 2FA ninu igbe ayee rẹ.,incorrect,strip_all,tone,menyo20k
tone_0177,O ó ti màa lo 2FA nínú ìgbé ayéè rẹ.,incorrect,single_flip,tone,menyo20k
tone_0177,O ó ti maa lo 2FA nínú ìgbé ayéè rẹ.,incorrect,single_delete,tone,menyo20k
tone_0178,Wọ́n sì rán an lẹ́wọ̀n ọdún mẹ́fà.,correct,none,tone,menyo20k
tone_0178,Wọn si ran an lẹwọn ọdun mẹfa.,incorrect,strip_all,tone,menyo20k
tone_0178,Wọ́n sì rán an lẹ̀wọ̀n ọdún mẹ́fà.,incorrect,single_flip,tone,menyo20k
tone_0178,Wọ́n sì rán an lẹ́wọn ọdún mẹ́fà.,incorrect,single_delete,tone,menyo20k
tone_0179,Ó ń ṣe àfikún sí pàtàki ìmọ̀ọ́ṣe ìyanjú-ìṣòro wọn àti àjọṣepọ̀ wọn pẹ̀lú àwọn oníbàárà.,correct,none,tone,menyo20k
tone_0179,O n ṣe afikun si pataki imọọṣe iyanju-iṣoro wọn ati ajọṣepọ wọn pẹlu awọn onibaara.,incorrect,strip_all,tone,menyo20k
tone_0179,Ó ń ṣe àfikún sì pàtàki ìmọ̀ọ́ṣe ìyanjú-ìṣòro wọn àti àjọṣepọ̀ wọn pẹ̀lú àwọn oníbàárà.,incorrect,single_flip,tone,menyo20k
tone_0179,Ó ń ṣe àfikún sí pàtàki ìmọ̀ọ́ṣe ìyanju-ìṣòro wọn àti àjọṣepọ̀ wọn pẹ̀lú àwọn oníbàárà.,incorrect,single_delete,tone,menyo20k
tone_0180,dáàbò bo ọ̀rọ̀-ìfiwọléè rẹ pẹ̀lú ọ̀rọ̀-ìfiwọlé olúwa (tàbí gbólóhùn ìfiwọlé ọlọ́rọ̀ kan).,correct,none,tone,menyo20k
tone_0180,daabo bo ọrọ-ifiwọlee rẹ pẹlu ọrọ-ifiwọle oluwa (tabi gbolohun ifiwọle ọlọrọ kan).,incorrect,strip_all,tone,menyo20k
tone_0180,dáàbó bo ọ̀rọ̀-ìfiwọléè rẹ pẹ̀lú ọ̀rọ̀-ìfiwọlé olúwa (tàbí gbólóhùn ìfiwọlé ọlọ́rọ̀ kan).,incorrect,single_flip,tone,menyo20k
tone_0180,dáàbò bo ọ̀rọ̀-ìfiwọlée rẹ pẹ̀lú ọ̀rọ̀-ìfiwọlé olúwa (tàbí gbólóhùn ìfiwọlé ọlọ́rọ̀ kan).,incorrect,single_delete,tone,menyo20k
tone_0181,"Mo wà lórí aago, ṣé kò rí i ni?",correct,none,tone,menyo20k
tone_0181,"Mo wa lori aago, ṣe ko ri i ni?",incorrect,strip_all,tone,menyo20k
tone_0181,"Mo wà lórì aago, ṣé kò rí i ni?",incorrect,single_flip,tone,menyo20k
tone_0181,"Mo wà lóri aago, ṣé kò rí i ni?",incorrect,single_delete,tone,menyo20k
tone_0182,"Mkhitaryan gbá àmì-ayò àkọ́kọ́ wọlé fún Arsenal, tí Aaron Ramsey sì gbá àmì-ayò kejì wọlé.",correct,none,tone,menyo20k
tone_0182,"Mkhitaryan gba ami-ayo akọkọ wọle fun Arsenal, ti Aaron Ramsey si gba ami-ayo keji wọle.",incorrect,strip_all,tone,menyo20k
tone_0182,"Mkhitaryan gbá àmì-ayò àkọ̀kọ́ wọlé fún Arsenal, tí Aaron Ramsey sì gbá àmì-ayò kejì wọlé.",incorrect,single_flip,tone,menyo20k
tone_0182,"Mkhitaryan gbá àmì-ayò àkọ́kọ́ wọlé fún Arsenal, tí Aaron Ramsey sì gbá àmì-ayo kejì wọlé.",incorrect,single_delete,tone,menyo20k
tone_0183,"Ọjọ́ kan là ń bàjẹ́, ọjọ́ gbogbo lara ń tini.",correct,none,tone,menyo20k
tone_0183,"Ọjọ kan la n bajẹ, ọjọ gbogbo lara n tini.",incorrect,strip_all,tone,menyo20k
tone_0183,"Ọjọ́ kan là ń bàjẹ́, ọjọ́ gbogbo lara ǹ tini.",incorrect,single_flip,tone,menyo20k
tone_0183,"Ọjọ́ kan là ń bàjẹ, ọjọ́ gbogbo lara ń tini.",incorrect,single_delete,tone,menyo20k
tone_0184,Àwọn ìpínlẹ̀ mọ́kàndínlógún ní ààrùn COIVD-19 tí jẹyọ báyìí.,correct,none,tone,menyo20k
tone_0184,Awọn ipinlẹ mọkandinlogun ni aarun COIVD-19 ti jẹyọ bayii.,incorrect,strip_all,tone,menyo20k
tone_0184,Àwọn ìpínlẹ̀ mọ́kàndínlógún nì ààrùn COIVD-19 tí jẹyọ báyìí.,incorrect,single_flip,tone,menyo20k
tone_0184,Àwọn ìpínlẹ̀ mọ́kàndínlógún ní ààrùn COIVD-19 tí jẹyọ báyìi.,incorrect,single_delete,tone,menyo20k
tone_0185,Ò ní ìdí láti máa fọpẹ́ fún Elédúmàrè.,correct,none,tone,menyo20k
tone_0185,O ni idi lati maa fọpẹ fun Eledumare.,incorrect,strip_all,tone,menyo20k
tone_0185,Ó ní ìdí láti máa fọpẹ́ fún Elédúmàrè.,incorrect,single_flip,tone,menyo20k
tone_0185,Ò ní ìdí láti máa fọpẹ́ fún Elédúmarè.,incorrect,single_delete,tone,menyo20k
tone_0186,Yẹ àkọsílẹ̀ àkànṣe Global Voices wò lórí ipa COVID-19 lágbàáyé.,correct,none,tone,menyo20k
tone_0186,Yẹ akọsilẹ akanṣe Global Voices wo lori ipa COVID-19 lagbaaye.,incorrect,strip_all,tone,menyo20k
tone_0186,Yẹ àkọsílẹ̀ àkànṣe Global Voices wò lórí ipa COVID-19 làgbàáyé.,incorrect,single_flip,tone,menyo20k
tone_0186,Yẹ àkọsílẹ̀ àkanṣe Global Voices wò lórí ipa COVID-19 lágbàáyé.,incorrect,single_delete,tone,menyo20k
tone_0187,Ẹ̀rọ-alátagbà àti ìbò orílẹ̀-èdè Nàìjíríà,correct,none,tone,menyo20k
tone_0187,Ẹrọ-alatagba ati ibo orilẹ-ede Naijiria,incorrect,strip_all,tone,menyo20k
tone_0187,Ẹ̀rọ-alátagbà àti ìbò orílẹ̀-èdè Nàìjíríá,incorrect,single_flip,tone,menyo20k
tone_0187,Ẹ̀rọ-alátagbà àti ìbò orílẹ̀-èdè Naìjíríà,incorrect,single_delete,tone,menyo20k
tone_0188,Ewúrẹ́ kì í wọlé tọ ìkokò.,correct,none,tone,menyo20k
tone_0188,Ewurẹ ki i wọle tọ ikoko.,incorrect,strip_all,tone,menyo20k
tone_0188,Ewùrẹ́ kì í wọlé tọ ìkokò.,incorrect,single_flip,tone,menyo20k
tone_0188,Ewúrẹ kì í wọlé tọ ìkokò.,incorrect,single_delete,tone,menyo20k
tone_0189,Ẹni èèyàn ò kí kó yọ̀; ẹni Ọlọ́run ò kí kó ṣọ́ra.,correct,none,tone,menyo20k
tone_0189,Ẹni eeyan o ki ko yọ; ẹni Ọlọrun o ki ko ṣọra.,incorrect,strip_all,tone,menyo20k
tone_0189,Ẹni èèyàn ò kì kó yọ̀; ẹni Ọlọ́run ò kí kó ṣọ́ra.,incorrect,single_flip,tone,menyo20k
tone_0189,Ẹni èeyàn ò kí kó yọ̀; ẹni Ọlọ́run ò kí kó ṣọ́ra.,incorrect,single_delete,tone,menyo20k
tone_0190,Ọ̀dájú ọkùnrin lẹ̀ kọ̀ láti yọjú sí ibi kóòtù ìgbéyàwó lọ́jọ́ ìgbéyàwó rẹ̀!,correct,none,tone,menyo20k
tone_0190,Ọdaju ọkunrin lẹ kọ lati yọju si ibi kootu igbeyawo lọjọ igbeyawo rẹ!,incorrect,strip_all,tone,menyo20k
tone_0190,Ọ̀dájú ọkúnrin lẹ̀ kọ̀ láti yọjú sí ibi kóòtù ìgbéyàwó lọ́jọ́ ìgbéyàwó rẹ̀!,incorrect,single_flip,tone,menyo20k
tone_0190,Ọ̀dájú ọkùnrin lẹ̀ kọ̀ láti yọjú sí ibi kóòtù ìgbéyàwó lọ́jọ ìgbéyàwó rẹ̀!,incorrect,single_delete,tone,menyo20k
tone_0191,Òrìṣà kékeré ò ṣéé há ní párá.,correct,none,tone,menyo20k
tone_0191,Oriṣa kekere o ṣee ha ni para.,incorrect,strip_all,tone,menyo20k
tone_0191,Òrìṣá kékeré ò ṣéé há ní párá.,incorrect,single_flip,tone,menyo20k
tone_0191,Òrìṣà kékere ò ṣéé há ní párá.,incorrect,single_delete,tone,menyo20k
tone_0192,Ò ń múra ìjà ni?,correct,none,tone,menyo20k
tone_0192,O n mura ija ni?,incorrect,strip_all,tone,menyo20k
tone_0192,Ò ń mùra ìjà ni?,incorrect,single_flip,tone,menyo20k
tone_0192,Ò ń múra ìja ni?,incorrect,single_delete,tone,menyo20k
tone_0193,Kárí ayé làwọn oníròyìn ti ń tọ pinpin ibi tọ́rọ̀ náà dé.,correct,none,tone,menyo20k
tone_0193,Kari aye lawọn oniroyin ti n tọ pinpin ibi tọrọ naa de.,incorrect,strip_all,tone,menyo20k
tone_0193,Kárí ayé láwọn oníròyìn ti ń tọ pinpin ibi tọ́rọ̀ náà dé.,incorrect,single_flip,tone,menyo20k
tone_0193,Kárí ayé làwọn oníròyìn ti ń tọ pinpin ibi tọ́rọ̀ náa dé.,incorrect,single_delete,tone,menyo20k
tone_0194,"Ẹní du araa rẹ̀ lóyè Apènà: kó tó jẹ ẹran ọ̀fẹ́, ó dọ̀run.",correct,none,tone,menyo20k
tone_0194,"Ẹni du araa rẹ loye Apena: ko to jẹ ẹran ọfẹ, o dọrun.",incorrect,strip_all,tone,menyo20k
tone_0194,"Ẹní du araa rẹ̀ lóyè Apèná: kó tó jẹ ẹran ọ̀fẹ́, ó dọ̀run.",incorrect,single_flip,tone,menyo20k
tone_0194,"Ẹní du araa rẹ̀ lóye Apènà: kó tó jẹ ẹran ọ̀fẹ́, ó dọ̀run.",incorrect,single_delete,tone,menyo20k
tone_0195,Ẹ̀rù kì í ba orí kó sá wọnú.,correct,none,tone,menyo20k
tone_0195,Ẹru ki i ba ori ko sa wọnu.,incorrect,strip_all,tone,menyo20k
tone_0195,Ẹ̀rù kì í ba orì kó sá wọnú.,incorrect,single_flip,tone,menyo20k
tone_0195,Ẹ̀rù kì í ba orí kó sá wọnu.,incorrect,single_delete,tone,menyo20k
tone_0196,Èèwọ̀ ni tọwọ̀; a kì í figi ọwọ̀ dáná.,correct,none,tone,menyo20k
tone_0196,Eewọ ni tọwọ; a ki i figi ọwọ dana.,incorrect,strip_all,tone,menyo20k
tone_0196,Èèwọ̀ ni tọwọ̀; a kí í figi ọwọ̀ dáná.,incorrect,single_flip,tone,menyo20k
tone_0196,Eèwọ̀ ni tọwọ̀; a kì í figi ọwọ̀ dáná.,incorrect,single_delete,tone,menyo20k
tone_0197,"Àkèekèé ta Kindo lẹpọ̀n, ará ilée Labata ń rojú; kí ló kàn án níbẹ̀?",correct,none,tone,menyo20k
tone_0197,"Akeekee ta Kindo lẹpọn, ara ilee Labata n roju; ki lo kan an nibẹ?",incorrect,strip_all,tone,menyo20k
tone_0197,"Àkéekèé ta Kindo lẹpọ̀n, ará ilée Labata ń rojú; kí ló kàn án níbẹ̀?",incorrect,single_flip,tone,menyo20k
tone_0197,"Àkèekèé ta Kindo lẹpọ̀n, ará ilée Labata ń rojú; kí lo kàn án níbẹ̀?",incorrect,single_delete,tone,menyo20k
tone_0198,--- COVID-19: Àwọn ènìyàn mẹ́jọ (8) míràn tún jẹyọ lórílẹ̀ èdè Nàìjíríà,correct,none,tone,menyo20k
tone_0198,--- COVID-19: Awọn eniyan mẹjọ (8) miran tun jẹyọ lorilẹ ede Naijiria,incorrect,strip_all,tone,menyo20k
tone_0198,--- COVID-19: Àwọn ènìyàn mẹ́jọ (8) míràn tún jẹyọ lórílẹ̀ èdè Náìjíríà,incorrect,single_flip,tone,menyo20k
tone_0198,--- COVID-19: Àwọn ènìyàn mẹ́jọ (8) míràn tún jẹyọ lorílẹ̀ èdè Nàìjíríà,incorrect,single_delete,tone,menyo20k
tone_0199,Díẹ̀-díẹ̀ lẹyẹ ń mu ọsàn.,correct,none,tone,menyo20k
tone_0199,Diẹ-diẹ lẹyẹ n mu ọsan.,incorrect,strip_all,tone,menyo20k
tone_0199,Dìẹ̀-díẹ̀ lẹyẹ ń mu ọsàn.,incorrect,single_flip,tone,menyo20k
tone_0199,Diẹ̀-díẹ̀ lẹyẹ ń mu ọsàn.,incorrect,single_delete,tone,menyo20k
tone_0200,3. Sọ pé rárá fún ìṣàjọyọ̀ àjọ̀dún Òyìnbó nínú ọgbà ilé-ìwé.,correct,none,tone,menyo20k
tone_0200,3. Sọ pe rara fun iṣajọyọ ajọdun Oyinbo ninu ọgba ile-iwe.,incorrect,strip_all,tone,menyo20k
tone_0200,3. Sọ pé rárá fún ìṣàjọyọ̀ àjọ̀dún Óyìnbó nínú ọgbà ilé-ìwé.,incorrect,single_flip,tone,menyo20k
tone_0200,3. Sọ pé rárá fún iṣàjọyọ̀ àjọ̀dún Òyìnbó nínú ọgbà ilé-ìwé.,incorrect,single_delete,tone,menyo20k
tone_0201,Àmọ́ kí ẹnikẹ́ni máà rò wípé iṣẹ́ ọpọlọ nìkan ni ìrìnàjò sí Ìwọ́de Ojúnà.,correct,none,tone,menyo20k
tone_0201,Amọ ki ẹnikẹni maa ro wipe iṣẹ ọpọlọ nikan ni irinajo si Iwọde Ojuna.,incorrect,strip_all,tone,menyo20k
tone_0201,Àmọ́ kí ẹnikẹ́ni máà rò wípè iṣẹ́ ọpọlọ nìkan ni ìrìnàjò sí Ìwọ́de Ojúnà.,incorrect,single_flip,tone,menyo20k
tone_0201,Àmọ́ kí ẹnikẹ́ni máa rò wípé iṣẹ́ ọpọlọ nìkan ni ìrìnàjò sí Ìwọ́de Ojúnà.,incorrect,single_delete,tone,menyo20k
tone_0202,Àfi bí àpọ́n t'ó ń gbìdánwò láti dúró déédéé nípasẹ̀ wíwá olólùfẹ́.,correct,none,tone,menyo20k
tone_0202,Afi bi apọn t'o n gbidanwo lati duro deedee nipasẹ wiwa ololufẹ.,incorrect,strip_all,tone,menyo20k
tone_0202,Àfi bí àpọ́n t'ó ń gbìdánwò láti dúró déédèé nípasẹ̀ wíwá olólùfẹ́.,incorrect,single_flip,tone,menyo20k
tone_0202,Àfi bí àpọ́n t'ó ń gbìdánwò láti dúró déédéé nípasẹ wíwá olólùfẹ́.,incorrect,single_delete,tone,menyo20k
tone_0203,Ojú gba-n-gba là ńta awọ gbà-ǹ-gbà.,correct,none,tone,menyo20k
tone_0203,Oju gba-n-gba la nta awọ gba-n-gba.,incorrect,strip_all,tone,menyo20k
tone_0203,Ojú gba-n-gba là ńta awọ gbà-ǹ-gbá.,incorrect,single_flip,tone,menyo20k
tone_0203,Ojú gba-n-gba là ńta awọ gba-ǹ-gbà.,incorrect,single_delete,tone,menyo20k
tone_0204,Ìgbà tí ṣìgìdìí bá fẹ́ ṣe eré ẹ̀tẹ́ a ní kí wọ́n gbé òun sójò.,correct,none,tone,menyo20k
tone_0204,Igba ti ṣigidii ba fẹ ṣe ere ẹtẹ a ni ki wọn gbe oun sojo.,incorrect,strip_all,tone,menyo20k
tone_0204,Ìgbà tí ṣìgìdìí bá fẹ́ ṣe eré ẹ̀tẹ́ a ní kí wọ́n gbé òun sòjò.,incorrect,single_flip,tone,menyo20k
tone_0204,Igbà tí ṣìgìdìí bá fẹ́ ṣe eré ẹ̀tẹ́ a ní kí wọ́n gbé òun sójò.,incorrect,single_delete,tone,menyo20k
tone_0205,A kì í ṣòwò méjì kẹ́ran má jẹ ọ̀kan.,correct,none,tone,menyo20k
tone_0205,A ki i ṣowo meji kẹran ma jẹ ọkan.,incorrect,strip_all,tone,menyo20k
tone_0205,A kì ì ṣòwò méjì kẹ́ran má jẹ ọ̀kan.,incorrect,single_flip,tone,menyo20k
tone_0205,A kì i ṣòwò méjì kẹ́ran má jẹ ọ̀kan.,incorrect,single_delete,tone,menyo20k
tone_0206,Màá sọ wí pé à ń sún mọ́ ìpele ọdún tó kọjá.,correct,none,tone,menyo20k
tone_0206,Maa sọ wi pe a n sun mọ ipele ọdun to kọja.,incorrect,strip_all,tone,menyo20k
tone_0206,Màá sọ wí pé à ń sún mọ́ ìpele ọdún tó kọjà.,incorrect,single_flip,tone,menyo20k
tone_0206,Màá sọ wi pé à ń sún mọ́ ìpele ọdún tó kọjá.,incorrect,single_delete,tone,menyo20k
tone_0207,---Ìjọba Nàìjíríà yóò gbé àwọn oníbàrá ìrinnà ọkọ̀ òfuurufú Russia lọ sílé ẹjọ́.,correct,none,tone,menyo20k
tone_0207,---Ijọba Naijiria yoo gbe awọn onibara irinna ọkọ ofuurufu Russia lọ sile ẹjọ.,incorrect,strip_all,tone,menyo20k
tone_0207,---Ìjọba Nàìjíríà yóò gbé àwọn oníbàrá ìrinnà ọkọ̀ òfuurufù Russia lọ sílé ẹjọ́.,incorrect,single_flip,tone,menyo20k
tone_0207,---Ìjọba Naìjíríà yóò gbé àwọn oníbàrá ìrinnà ọkọ̀ òfuurufú Russia lọ sílé ẹjọ́.,incorrect,single_delete,tone,menyo20k
tone_0208,"Torí náà, mi ò bọkàn jẹ́.",correct,none,tone,menyo20k
tone_0208,"Tori naa, mi o bọkan jẹ.",incorrect,strip_all,tone,menyo20k
tone_0208,"Torí náá, mi ò bọkàn jẹ́.",incorrect,single_flip,tone,menyo20k
tone_0208,"Torí náà, mi ò bọkan jẹ́.",incorrect,single_delete,tone,menyo20k
tone_0209,"Òun, ìgbìmọ̀ náà yóòọ̀ kéde láìpé̩ ìlànà tí wọn yóò tẹ̀lé.",correct,none,tone,menyo20k
tone_0209,"Oun, igbimọ naa yooọ kede laipe̩ ilana ti wọn yoo tẹle.",incorrect,strip_all,tone,menyo20k
tone_0209,"Òun, ìgbìmọ̀ náà yóòọ̀ kéde láìpé̩ ìlànà tí wọn yòò tẹ̀lé.",incorrect,single_flip,tone,menyo20k
tone_0209,"Òun, ìgbìmọ̀ naà yóòọ̀ kéde láìpé̩ ìlànà tí wọn yóò tẹ̀lé.",incorrect,single_delete,tone,menyo20k
tone_0210,Àrókanlẹ̀ laṣọ ayaba; àwàkanlẹ̀ ni ti yàrà.,correct,none,tone,menyo20k
tone_0210,Arokanlẹ laṣọ ayaba; awakanlẹ ni ti yara.,incorrect,strip_all,tone,menyo20k
tone_0210,Àrókanlẹ̀ laṣọ ayaba; àwàkanlẹ̀ ni ti yárà.,incorrect,single_flip,tone,menyo20k
tone_0210,Àrókanlẹ laṣọ ayaba; àwàkanlẹ̀ ni ti yàrà.,incorrect,single_delete,tone,menyo20k
tone_0211,Wọ́n kì í fipá múni.”,correct,none,tone,menyo20k
tone_0211,Wọn ki i fipa muni.”,incorrect,strip_all,tone,menyo20k
tone_0211,Wọ̀n kì í fipá múni.”,incorrect,single_flip,tone,menyo20k
tone_0211,Wọ́n kì i fipá múni.”,incorrect,single_delete,tone,menyo20k
tone_0212,Ìtò èròjà iṣẹ́ ti ṣàfipamọ́,correct,none,tone,menyo20k
